Energy(eV),OscStrength
3.103221767643845830e+00,8.879585948050970132e-06
3.103542068971933965e+00,1.200880925440035776e-05
3.115592844938130046e+00,2.368678122788313151e-06
3.115912745431864028e+00,1.883797728987596249e-06
3.125450376971711908e+00,1.488865013299836916e-05
3.125611960803123424e+00,3.314717736279622270e-05
3.125761486117423882e+00,2.645153555169642946e-05
3.126033742557442707e+00,2.417758531849312212e-05
3.139422870681632727e+00,5.005942724773146031e-08
3.139465714049022971e+00,6.873989298318367068e-08
3.139738643675289431e+00,1.133000395237817336e-07
3.139779525712459662e+00,3.859015486538647659e-08
3.160933462470236321e+00,1.290956149629418567e-05
3.161225223054294986e+00,1.378427854378706226e-05
3.173377639659225480e+00,7.863936266877794908e-07
3.173667186856270472e+00,8.479181876129258251e-07
3.174634659030266537e+00,3.151704048013074511e-13
3.177977751892863800e+00,1.897585196089838383e-10
3.178017534608340355e+00,8.562822309125716787e-10
3.183197885392571092e+00,2.619169756132167880e-06
3.183471398684618592e+00,3.363604643440901951e-05
3.183581367517835048e+00,2.447829901502821746e-05
3.183957844563293449e+00,1.301667445712894236e-05
3.188872618257490910e+00,1.113690815773781280e-07
3.188914487754786364e+00,8.804798209071026337e-08
3.189024537846976148e+00,6.224966592246224432e-08
3.189066377198119806e+00,8.124128353698205609e-08
3.200403391330783887e+00,1.333577075334170841e-07
3.200451808578193447e+00,1.478994786630276721e-07
3.200723776204233761e+00,1.889240356109638849e-07
3.200771516281750273e+00,1.342719293261372052e-07
3.215475815768972900e+00,6.104575527134370874e-10
3.215790603206670983e+00,1.959786202173707752e-09
3.219673931722430993e+00,2.111089064507626258e-03
3.220177308409833739e+00,2.122555492080488264e-03
3.226183428901002070e+00,3.110028020529726227e-05
3.249772596832884108e+00,7.492940457551414567e-08
3.249814448968217473e+00,6.451357089837127646e-08
3.258113845867462999e+00,2.166415502602133959e-08
3.258162245195427520e+00,4.868512629253852755e-08
3.258405845298085968e+00,4.011414337006619359e-08
3.258453603388804964e+00,1.643670190858165754e-08
3.264925767436969384e+00,2.813130993170633921e-08
3.265077644345609542e+00,2.639309356912588752e-08
3.319217855333411293e+00,1.875570660409104649e-07
3.319532643935433125e+00,1.973090083075625462e-07
3.325825721643278943e+00,5.318365907485898770e-10
3.337002931864126776e+00,1.452019055841255158e-08
3.340343861118651336e+00,6.870427790388033115e-06
3.340383624499242199e+00,6.579244407371167597e-06
3.349336470287104461e+00,1.183329769338004508e-10
3.352754266462490307e+00,6.222401316650773966e-07
3.352792652369598336e+00,4.447058396249606121e-07
3.358347745920425620e+00,3.630164598218453988e-09
3.358389523570104007e+00,2.387199801699825269e-09
3.359111268693551366e+00,3.820152179665931091e-06
3.359262809550573436e+00,4.045138281701343156e-06
3.362497520062353029e+00,1.056149942043096658e-06
3.362627193597139019e+00,1.480063101782515787e-05
3.362694298085365130e+00,1.130866563231989521e-05
3.362852117238828598e+00,1.179778362836064910e-05
3.368666536336915929e+00,3.620961309800311278e-10
3.368818422867769780e+00,2.314415860078501219e-09
3.429566542904029625e+00,5.790268054747835578e-12
3.434184753493358500e+00,1.101884060792343710e-09
3.434232827522935683e+00,1.264832277603167958e-09
3.434401769732326137e+00,1.594807656213888411e-08
3.437527543782433970e+00,2.203456391745059518e-09
3.437567346190206763e+00,4.072226847563308244e-09
3.437575642664007614e+00,3.582012142422282349e-09
3.437615403652524382e+00,1.489998916790983596e-09
3.481586075406050806e+00,6.335313548519422152e-08
3.481900868800166027e+00,1.282016441275649662e-07
3.492632871709066666e+00,9.366494855057303890e-08
3.492674709209526274e+00,1.391433786067166095e-07
3.494291781243303863e+00,5.703611426998244060e-05
3.494611184860768383e+00,5.841993975780726181e-05
3.503813676592219206e+00,2.136197241644469705e-06
3.504318794346207522e+00,2.242033652438772787e-05
3.504410398523557291e+00,1.473974178969326127e-05
3.504926866849946254e+00,3.311495004864688208e-04
3.505388664049376768e+00,7.548680127292117469e-08
3.505430210937459989e+00,3.896124704386757488e-08
3.514821126167886334e+00,5.578775981049593976e-05
3.515654633321950939e+00,1.785751976737591604e-04
3.515888019822775767e+00,9.743460393238632152e-05
3.516700230453194909e+00,5.570444361352570612e-04
3.518353044137080055e+00,6.428568933943217640e-04
3.518636840216245787e+00,6.458490939695311472e-04
3.531038270677985036e+00,2.532018668661752136e-06
3.531190399212182474e+00,2.504529598150510891e-06
3.538142652161492485e+00,7.120175950519009580e-09
3.543448257840356330e+00,2.639352177341152154e-05
3.543606012262892069e+00,2.736452073644205565e-05
3.553304718802224205e+00,1.449503829737679798e-06
3.553356098807314734e+00,1.514927933997665998e-05
3.553415134688108434e+00,1.596832134634766912e-06
3.553750399872132260e+00,4.226622880299099675e-05
3.568686170270577218e+00,3.253917115460811917e-08
3.572575803965499119e+00,5.748826929520576624e-05
3.573516709882706532e+00,2.625194967687450752e-04
3.573791816637765351e+00,1.580973518399359846e-04
3.575304596383605649e+00,7.939895855262529617e-04
3.576501271978764773e+00,1.282508212823387948e-03
3.576870847287641819e+00,1.263481991356406146e-03
3.578767875727329351e+00,3.760924844108147240e-07
3.578815181511839860e+00,5.228128118476152034e-08
3.579081860101748003e+00,5.515001925733707668e-08
3.579130760634306352e+00,4.112098915265201427e-07
3.581441614372819604e+00,3.556897067470262781e-08
3.591962960818074979e+00,3.441853672005034451e-06
3.604289875431218260e+00,4.341482023917350455e-09
3.614346630562005558e+00,1.472630163896068883e-05
3.614496064233367001e+00,1.645787742539205615e-05
3.628217606701507503e+00,7.520448712616177630e-07
3.628266120269517003e+00,1.186657539859547680e-06
3.628369993953566741e+00,1.237968768905947945e-06
3.628417595812975183e+00,8.849367253505059526e-07
3.672426980290246945e+00,5.034574652336738369e-07
3.685181661267277420e+00,9.148800609597504834e-07
3.689117887080148428e+00,3.106433450303581859e-10
3.689165947546854341e+00,5.549817879332693147e-11
3.700519216734878380e+00,2.650163761864124159e-06
3.712875225919498590e+00,2.294790865162414582e-06
3.722798810846265294e+00,2.727154114184531661e-05
3.722909881156415413e+00,2.982036620112274913e-05
3.748980150387778654e+00,6.175945560297886280e-05
3.749457939365093750e+00,6.179753299535544332e-05
3.751648206862768564e+00,1.499406442072547381e-06
3.751868977715397513e+00,3.009266111310889431e-05
3.752267162090348940e+00,6.741212291298072151e-05
3.752478867088919312e+00,1.878292658789789492e-05
3.753061939890334653e+00,1.686895563014895985e-04
3.754846846943506122e+00,8.666928214397302170e-04
3.754935212947769774e+00,7.941615849785573899e-04
3.797693081864495834e+00,8.948031832526342445e-08
3.797740789711482101e+00,5.631592207868746005e-07
3.834793028884369903e+00,5.821595988312983480e-06
3.847244704716775932e+00,1.455100470710279711e-05
3.847549046637948056e+00,5.241140218228990787e-06
3.856961755674536363e+00,7.566920123751726250e-07
3.857181464013807570e+00,3.321756604656982966e-05
3.860015732061131022e+00,9.254466022611965913e-06
3.869779291561912693e+00,2.006983187220567240e-05
3.869922618339973308e+00,4.109141409293418079e-05
3.893358299254856991e+00,1.523367863085419051e-05
3.894063343552057965e+00,2.595288062547279921e-04
3.894417408179202678e+00,2.821097317791816900e-04
3.896154740442865805e+00,1.177971772072529486e-03
3.897840391808186755e+00,2.714255845092121877e-04
3.898447945771625012e+00,2.244695036124161552e-04
3.931970608540664269e+00,7.605422724621086308e-05
3.932016280851113432e+00,1.067618811721480690e-04
3.941966568755533196e+00,9.969600709944781425e-02
3.942502790431388515e+00,8.851792422032930818e-02
3.942699173089267095e+00,1.042035648944960972e-02
3.943700512561265636e+00,8.777762990638994164e-03
3.944139123299695626e+00,1.133283862764234567e-02
3.944801109232005665e+00,2.671940355031406870e-03
3.944839248981589108e+00,3.985884534584889678e-03
3.947808027226030081e+00,3.165955983416147371e-03
3.949415311561780939e+00,7.567046422822603334e-03
3.949839292503278809e+00,6.233404447909965743e-03
4.009959261266440755e+00,1.727885181212006956e-03
4.010435679426763933e+00,1.598957244776300600e-03
4.014697632870393385e+00,2.413026644735354921e-03
4.114357214892384818e+00,7.021135974534646086e-04
4.114464524227107844e+00,6.231352783087647359e-04
4.118517566142180897e+00,6.704656480941695567e-04
4.172259974321550935e+00,4.073137194799266239e-03
4.172296186713153610e+00,4.149288666032006564e-03
4.175225707268281461e+00,2.076219386371863477e-09
4.175254502252552236e+00,2.091002093405613342e-09
4.175311646040693603e+00,2.259416954544501230e-09
4.175340438954571631e+00,2.081103417692291940e-09
4.197538747643509538e+00,1.335450169994293126e-04
4.197690437962345200e+00,1.369865240026579075e-04
4.201022218959861831e+00,1.634333863658352634e-06
4.201678020313373452e+00,8.346838509283925720e-05
4.201694477512473824e+00,7.870205880630974952e-05
4.202572393798794437e+00,3.350962708949242140e-05
4.203648250407090003e+00,2.684966715852375590e-07
4.203731479086187051e+00,3.835110088336506486e-08
4.203797480885462790e+00,5.208892851468006314e-08
4.203885993628481366e+00,2.767465964834409578e-07
4.214207823776808581e+00,8.388333181876937055e-05
4.214236214568045646e+00,8.329565174570537263e-05
4.224583470935400875e+00,3.390611046104791986e-07
4.230095468202838660e+00,1.114839026174334795e-07
4.230798062936691473e+00,2.207682858979127653e-06
4.230884032452271626e+00,2.231957406022072246e-06
4.234960013320188565e+00,9.816456443355290619e-05
4.235102924963815241e+00,9.888612302560007125e-05
4.235596789835957665e+00,4.505457642647002386e-08
4.237832837799513364e+00,1.042508118370505198e-05
4.237845920742098649e+00,1.277133407907826296e-05
4.237895745582420659e+00,2.427089177923902924e-06
4.238148207042193860e+00,2.614324007147388448e-07
4.246458137835520397e+00,7.944716513770299141e-05
4.247219430235052329e+00,4.218441850831838001e-04
4.249710566469231843e+00,2.597735476339857745e-04
4.250444300951732757e+00,1.849635894110979970e-05
4.250559369491789141e+00,3.033772258765838343e-05
4.252261930911457100e+00,2.032217362468029286e-04
4.253815508658563616e+00,2.962710432627825401e-03
4.253912267170453454e+00,3.362880992255368531e-03
4.259211198417285793e+00,4.805764458179535322e-05
4.260160787943874539e+00,2.935734904371269886e-04
4.262845259629403749e+00,8.772000323446567556e-04
4.264839461557230926e+00,1.246008777987861559e-05
4.264938903722656605e+00,4.358579823807322067e-04
4.265724483229636377e+00,7.976853148468678869e-04
4.265729226306331334e+00,8.886758989487570249e-04
4.266770123772287704e+00,1.105820141674455703e-04
4.266908831433399385e+00,5.990376359962794762e-04
4.266981092712915036e+00,7.968662218864805673e-04
4.267075016367539497e+00,5.226359291208942893e-04
4.291350972383822793e+00,3.418310861827781591e-04
4.291413543055497826e+00,3.386280541138635071e-04
4.293959160121093355e+00,1.012961773822749660e-04
4.294018357909306083e+00,1.042493135388633676e-04
4.420957231341894555e+00,8.421880702855406332e-04
4.421465213109526005e+00,8.626318075869641956e-04
4.429309253599965857e+00,4.835199064195305958e-04
4.461932072960868467e+00,4.877885388497540942e-02
4.474210491635329134e+00,1.742528530623184684e-04
4.474238299359134530e+00,1.703152460872678440e-04
4.479805174410175894e+00,6.196760434677238578e-08
4.479825982353141001e+00,7.033920309947737633e-08
4.479891524037591388e+00,7.649758603744676565e-08
4.479911588259196442e+00,8.020842761438558070e-08
4.505457235452982268e+00,5.196603114856448042e-08
4.512371437061498902e+00,2.545291283578647308e-04
4.512504108589793894e+00,2.657811679681739109e-04
4.535464704697350413e+00,8.105196374820843692e-04
4.535868205236690542e+00,7.700653999989673544e-03
4.535987762291450842e+00,7.273709255608848054e-03
4.540998504158991089e+00,9.652986356634198349e-07
4.541988911070988344e+00,2.965712367837402695e-04
4.541990552568883288e+00,2.921650273084873319e-04
4.542391341953751827e+00,1.256089726515682393e-05
4.542868674967659004e+00,1.214211089340077638e-06
4.547074402320892439e+00,9.186121940023970339e-03
4.547163030915702286e+00,9.345266246203498203e-03
4.615692412674619050e+00,4.308220670903131419e-03
4.845225794446857748e+00,6.913563040644507139e-05
4.849617996208343662e+00,6.138279764471335006e-08
4.849703944960115365e+00,6.317133687963772519e-08
4.879451075404327653e+00,6.999455638592166906e-04
4.879620181845881532e+00,7.095311832278044639e-04
4.896331356178803773e+00,1.271548796066250412e-03
4.912250647953433358e+00,1.561648242294212963e-06
4.912309407617024171e+00,1.580014563856080431e-06
4.921431718027424296e+00,8.473282518250215044e-04
4.921467748564976041e+00,8.718316873812661594e-04
4.939552778218893714e+00,8.512323050266987212e-03
4.939594399127474666e+00,8.561290622567548775e-03
4.965310765590171371e+00,4.726286996560024071e-04
4.965461862691259221e+00,4.718941965004505058e-04
4.992915478017954101e+00,1.125555002164538927e-04
5.035448800087439558e+00,3.946340162561977121e-04
5.035519189869820167e+00,3.820908409462683191e-04
5.040620816399814075e+00,2.625878666189490095e-07
5.040680585778646972e+00,2.598695869439194253e-07
5.040707233943205523e+00,2.322945125851458777e-07
5.040766123983935643e+00,2.078910923446229594e-07
5.066381174166810553e+00,1.868886545083406714e-06
5.071109146781801691e+00,4.142174861808923039e-03
5.071204851030282512e+00,4.236493581054831883e-03
5.085583914987890530e+00,5.393618298064895011e-03
5.085710771150850462e+00,5.519944015392972206e-03
5.096016829733103215e+00,6.732199002886509083e-03
5.101940874637975298e+00,1.681016192336719900e-06
5.103266885726467805e+00,6.079480090173572555e-04
5.103270949561703240e+00,5.760643508498979005e-04
5.103496387994595374e+00,7.590143253874558245e-04
5.103748258212601918e+00,8.672588839497675527e-06
5.108310884507138994e+00,9.545775086194694878e-03
5.108364004949103254e+00,9.617284338509321517e-03
5.139856780082037169e+00,8.103214309188541166e-04
5.210594817276307467e+00,1.682329461754688880e-08
5.210740195146908782e+00,1.648197910504495461e-08
5.216966818611240342e+00,9.116217957263427758e-07
5.217320595067682198e+00,2.195958047973637891e-05
5.217355170258867858e+00,1.657024508143934045e-05
5.217440991099595138e+00,5.185714830916470815e-05
5.232341374924839528e+00,3.867852651127270231e-06
5.242659772857911626e+00,5.633327977431721761e-06
5.242799179536509868e+00,4.312273581745045072e-06
5.242834051059226397e+00,6.550860884925412527e-06
5.242979462917323197e+00,6.267107457325173349e-06
5.244894145905887761e+00,1.808695742065048739e-02
5.244942717286371625e+00,1.846797621256703742e-02
5.254041052171826820e+00,2.997816117150501909e-03
5.255721085603655141e+00,9.121483126602295297e-06
5.255866404304035733e+00,8.962774386983245184e-06
5.262967784703488583e+00,2.388089194903614493e-04
5.263228246537127397e+00,3.306551025871675483e-03
5.263532025498918188e+00,3.043383032959581444e-03
5.263609338842172747e+00,1.955590339298295729e-03
5.263760211059090643e+00,6.766568158460910774e-04
5.263989329478050649e+00,1.534601504276562585e-03
5.277869069500179755e+00,3.701806723613743242e-07
5.277954685443321026e+00,1.579249363974611437e-06
5.278036406086482835e+00,1.064759113688064529e-06
5.278090360432512007e+00,1.253470948371046394e-06
5.287330561073750879e+00,3.724748265082664305e-09
5.290041288623458016e+00,1.213419931555869326e-07
5.290361459046522441e+00,1.587686545402018260e-07
5.290841740325668674e+00,1.919239144979892491e-07
5.297029294612071837e+00,8.284669245790823281e-05
5.297037364420550176e+00,7.988069198667798832e-05
5.320090870934085281e+00,7.168399125155922621e-06
5.320638826672765553e+00,8.479735721176523762e-07
5.320952206900245507e+00,2.914322799917118996e-06
5.321067280874830274e+00,2.329100965316439092e-06
5.347740475659583659e+00,4.803029546079610757e-07
5.348031863609423731e+00,5.209054224250372554e-07
5.381850037342713833e+00,6.753369178976072196e-03
5.471299236917005260e+00,3.130174259856341755e-07
5.472840066068383358e+00,5.656893014646809884e-04
5.472854765455888781e+00,5.834726679746038251e-04
5.482047120870830348e+00,3.003095012460862967e-03
5.482096890705888903e+00,3.094083275545216928e-03
5.497254052733970831e+00,2.353734257809907441e-04
5.497398665908006521e+00,2.369844484099960713e-04
5.499380963740700956e+00,3.746489199961090203e-04
5.499981481289054841e+00,1.805514061575749457e-05
5.500107269530250420e+00,4.188292593119103752e-05
5.500175649126691546e+00,3.235006364115970489e-05
5.523795402678073785e+00,4.720030560241560688e-06
5.527130866307190082e+00,6.141417368847362264e-08
5.527170533254059492e+00,4.615116477059130763e-08
5.539175373200583508e+00,9.112543516754483043e-06
5.539355273840105731e+00,8.724463758312092816e-04
5.539697099089632815e+00,7.097881454495161345e-05
5.539713585805083440e+00,3.543534554215906443e-04
5.592248302008179017e+00,5.603343978406202797e-02
5.597003675309501602e+00,1.397117651254936491e-06
5.597780896981721099e+00,1.251750160259376774e-04
5.597811791801172276e+00,3.987002099983875226e-05
5.603754181497611064e+00,6.631370488211013603e-02
5.612875733355735086e+00,7.634224408493308733e-05
5.614385020483775968e+00,6.349572051629374762e-03
5.614418060983799919e+00,6.768976181691325512e-03
5.614473947050202085e+00,2.607943086238314779e-05
5.619710700528274927e+00,1.047704013631282731e-02
5.621027579927358353e+00,2.061540995663050435e-06
5.621114362209794102e+00,2.065184865550866805e-06
5.641333588138947697e+00,2.316423062274703315e-04
5.641557762171919066e+00,5.790032166154973755e-04
5.641691149051478504e+00,4.578924559790896638e-04
5.641914393801392258e+00,3.213433381197179097e-04
5.646568545339307299e+00,1.380781170819066275e-05
5.646729435685251097e+00,1.412939346026160293e-05
5.651602981061621733e+00,1.297642264829390515e-05
5.659919629953476417e+00,2.042563427904615610e-04
5.668413819239586537e+00,2.844672794616267378e-05
5.668728306578624476e+00,2.879101589413242130e-05
5.679178135211609302e+00,2.818361024716041084e-04
5.681789112833061317e+00,1.546494522284671603e-05
5.681849180262601884e+00,1.600604489804994759e-05
5.686975556837005286e+00,4.671955815157592673e-03
5.687168819689048860e+00,4.502032226346606818e-03
5.690621702146998473e+00,2.469341078281334911e-05
5.690761273856658420e+00,6.017817083548955906e-04
5.694735173553119978e+00,3.731251729732395269e-03
5.694968430612814991e+00,4.023626488713306568e-03
5.717910453636211976e+00,3.512260772922873128e-06
5.718065833604896397e+00,3.890030859723116526e-06
5.750365659940048779e+00,2.867473429978025998e-03
5.750566821431060127e+00,2.713438200975625773e-03
5.773047592151852925e+00,1.169002853802350583e-02
5.773283944983847782e+00,7.636899091984310738e-03
5.776179849452576676e+00,1.294254989892110060e-05
5.776702945688541924e+00,2.112491317693337544e-03
5.776765187585565009e+00,9.942039275785822302e-04
5.778030623972557400e+00,5.469240317429670029e-05
5.779140444907552521e+00,5.735441309766848433e-04
5.780527980862399495e+00,6.735189160725606194e-02
5.782925678820484805e+00,8.010752031536196027e-02
5.832069296969820016e+00,7.274636854844848291e-06
5.833171836649047037e+00,8.969129696174861846e-03
5.834110554868285448e+00,9.019779898136100552e-03
5.835971685210998849e+00,5.682126263852939081e-04
5.836091725744425140e+00,5.716526744123535128e-04
5.838369060544474465e+00,2.109580927290455202e-04
5.838471704968591247e+00,2.224319164325190491e-04
5.859459507581633808e+00,1.519008652495735037e-03
5.859538456229517855e+00,1.968229318754074510e-03
5.869775455604441916e+00,1.426977935220660309e-03
5.869955125857719835e+00,1.511928231022677824e-03
5.873136679235838820e+00,1.001630771565223809e-08
5.879269455573762571e+00,6.008718746521322294e-08
5.879355393581643163e+00,4.654256577057080556e-08
5.888073064392667533e+00,3.405177348708090406e-04
5.892583151609654735e+00,1.156609360898816496e-01
5.895018693092117346e+00,9.850144655173663499e-02
5.898367326543350053e+00,9.368985348381195233e-03
5.902965938115947608e+00,2.370066555116037699e-02
5.903653520573918456e+00,3.455758571078881847e-02
5.905371165468831229e+00,4.422993325989387755e-05
5.905433258101433935e+00,2.695800864158841097e-04
5.905623660231632321e+00,6.435044229606681765e-03
5.905633130165937494e+00,2.261870498341611493e-03
5.911120445866282047e+00,5.215343054329807902e-03
5.911570203225602782e+00,7.382821432940736561e-03
5.917862448936818787e+00,1.484282131385151304e-05
5.918293614162382532e+00,2.143824818588367928e-07
5.920561832595182317e+00,9.790380561162380021e-03
5.920573303921657704e+00,9.682772973728326349e-03
5.937619484153229266e+00,3.160928443979140259e-04
5.941856581311538932e+00,8.158339201924072644e-05
5.941916608663664334e+00,8.370155187367957141e-05
5.961579551590936887e+00,1.065954572220532449e-02
5.964671418744163844e+00,1.827080542614833644e-02
5.966378570502985035e+00,2.470541273789193110e-02
5.968237339842043632e+00,3.990999072874810744e-04
5.968493596795605427e+00,4.454745310738006045e-03
5.968683126295636576e+00,7.023176303888936482e-03
5.969726155928162470e+00,1.148236176346672209e-02
5.970030789220091449e+00,1.553085465845302276e-03
5.972877285615843412e+00,4.610093594470212469e-02
5.973428159078798316e+00,5.718734264962668790e-02
5.977904343696886613e+00,1.419496333861493210e-04
5.978048332864933201e+00,8.934225317840529623e-05
5.984242955103138861e+00,3.433775411485780887e-02
5.993618283120008883e+00,1.458840832651024178e-03
5.993676495020412887e+00,1.367240457606192774e-03
5.994345752782940906e+00,3.882232722369061920e-03
5.994527386365899879e+00,5.539107275589284828e-04
5.999496305671860874e+00,2.814407998336896030e-06
5.999556123523218432e+00,1.016372341554621567e-06
5.999582283774014257e+00,1.630859424937755584e-06
5.999641866994252837e+00,4.563804433167583481e-06
5.999951608613570464e+00,6.619856301282327563e-03
6.007135255505643201e+00,2.885713407683019216e-04
6.007700111272950672e+00,5.516380819079803096e-04
6.021756741905161192e+00,1.065456874172023206e-04
6.025614505105396645e+00,1.115772494416375851e-04
6.025885807476847766e+00,1.196380798864579665e-03
6.025946918280440379e+00,1.652696380600570314e-03
6.026099489245723362e+00,8.885191250958309871e-04
6.034224554416476316e+00,9.254416615088851498e-04
6.037398637486773190e+00,3.525960401421251566e-03
6.037809622572678947e+00,1.724348341850981447e-03
6.039457119270388752e+00,5.326892807731209781e-03
6.039748361933913401e+00,6.201333917228484850e-03
6.061939550978162394e+00,5.444737009477531380e-08
6.062088321716693429e+00,6.472405673316107402e-06
6.062140553850656310e+00,6.226641921099276228e-06
6.062203843786391211e+00,5.332922563559277231e-06
6.064858498086782568e+00,2.088696167471871985e-08
6.086012250352481168e+00,4.061658943302848417e-06
6.086798156875111054e+00,3.100442740505225852e-07
6.099975891885923041e+00,1.872625677994839248e-03
6.100242929963326510e+00,3.612836165069356072e-05
6.101050649456733588e+00,7.873213785083146496e-04
6.102488223459683780e+00,5.086138785775605638e-03
6.102492640373542443e+00,5.133404698101608904e-03
6.146339781546944714e+00,1.769707850867371923e-04
6.146505677647883914e+00,1.312418646972019290e-04
6.152291632472612015e+00,5.974513112883782489e-04
6.158243365750298182e+00,3.659419345647343827e-05
6.160430596831899308e+00,5.090242880037156026e-03
6.160548997698144902e+00,6.382873165354378472e-03
6.160689199700935426e+00,1.065640691039835674e-03
6.182018169685464137e+00,4.971829952115662445e-04
6.185323571112967045e+00,1.439391100625226185e-04
6.225324138557402520e+00,9.921795107662499755e-04
6.274783627101858663e+00,2.681000065070127678e-04
6.276021133117331452e+00,2.199890757099737448e-08
6.276166540514558356e+00,3.769931659289646800e-08
6.276341212696850747e+00,4.758273451817204605e-08
6.276486557100979802e+00,2.395051445948735674e-08
6.285543629503924201e+00,7.435541446672074700e-04
6.288139106441112958e+00,9.802226930017169867e-05
6.292022286100166006e+00,6.875448949079525406e-04
6.292983983269500037e+00,4.478654218127066529e-04
6.304567460803585988e+00,4.786328764325916210e-03
6.333731496217811063e+00,1.025882615596470948e-08
6.333876891861387470e+00,1.386580970410651543e-08
6.334023196599603445e+00,1.918633271280608836e-08
6.334168550677142129e+00,1.062402668496098456e-08
6.335899010883425220e+00,7.409322069850907968e-05
6.336017767283331992e+00,4.967504738531861128e-05
6.337187171350299408e+00,3.190154330425881918e-07
6.339171492340032188e+00,2.330121682481857534e-04
6.339570029151803787e+00,5.309598357394266751e-04
6.339646126942824367e+00,6.263312450106633868e-04
6.349048074099960637e+00,1.186527593742697957e-03
6.349483621830074753e+00,1.114960559573916626e-03
6.382074739671878660e+00,9.937352052652234234e-05
6.397667007944305873e+00,9.353325312192361558e-09
6.397752945094171473e+00,9.943358306239678293e-09
6.416642226826313689e+00,5.533864143332590038e-04
6.423776518324137541e+00,3.870392809063267830e-04
6.423937362486807245e+00,3.872271174337365879e-04
6.436661579291693691e+00,5.330103884213932111e-08
6.460219099358614159e+00,9.738781169185536577e-05
6.460278572576454437e+00,9.736640302920152685e-05
6.469443308744582843e+00,1.217456107730433869e-02
6.469503064024064720e+00,1.216821379581626249e-02
6.479203387047509644e+00,1.349210540069911480e-05
6.480866208295407382e+00,2.281639542708948764e-03
6.481011225249553753e+00,2.258729311983614409e-03
6.489306201053929080e+00,3.188295165278143880e-03
6.497499889693189701e+00,9.951659895805393258e-03
6.509802556458694767e+00,3.149007138719560647e-10
6.509947943817575577e+00,7.891568912964958470e-11
6.513145307613872781e+00,1.240745387063129377e-08
6.513185088690581104e+00,1.258235536702976587e-08
6.513290685362610688e+00,1.181401305059019251e-08
6.513330462638998952e+00,1.118868221061827408e-08
6.530191954905324003e+00,1.718278836634197302e-06
6.532139010244068622e+00,2.198602138731971245e-03
6.532272323449574536e+00,2.604670911843260522e-03
6.536658235776402925e+00,1.682178543826779067e-03
6.591628824953225774e+00,5.314615130389511652e-03
6.598495757921082117e+00,3.453877712765000829e-03
6.598881851176495061e+00,1.751293641281924818e-03
6.600159544197683026e+00,4.762046334042696095e-03
6.600526670879906632e+00,5.623888684472273629e-03
6.605403397709501689e+00,3.660730460750752630e-07
6.605488207225938879e+00,6.308125909276645483e-07
6.605489595138533510e+00,7.530734869863170324e-07
6.605573928348198898e+00,4.923111034326852579e-07
6.631309380124909225e+00,4.280340884453323976e-07
6.634329423887964872e+00,3.609642565052487585e-04
6.634489507581675660e+00,3.167710650062443450e-04
6.638024791716014228e+00,2.262305734417544706e-02
6.644667645833710168e+00,2.597819679266966504e-05
6.649045775888959398e+00,3.357114496260349672e-03
6.650016196829804827e+00,6.445241983683744043e-04
6.650155787584105305e+00,4.932425831586596723e-04
6.652170609496568687e+00,2.501166350787424261e-03
6.654384729108428154e+00,8.346151548026540743e-07
6.654529838964460708e+00,6.094365901813200033e-07
6.654693930861628637e+00,2.420091427867896800e-07
6.654699251677976157e+00,5.024697746586984533e-07
6.654779595109122425e+00,1.683891149100333552e-07
6.654844754410500940e+00,8.658113607073535667e-07
6.660622691792634775e+00,2.370413033830689152e-03
6.662775014495623260e+00,4.143368937589590739e-03
6.667753822792678697e+00,3.748448473298568048e-06
6.668088483330686600e+00,4.355195281895798037e-05
6.668102282797795155e+00,2.261091035644572958e-05
6.668469773652542898e+00,2.048735968028924802e-04
6.669934809927302588e+00,5.471289027692605007e-06
6.674639582319474407e+00,4.633164529554321780e-03
6.674860852197007866e+00,4.177188920500038254e-03
6.679894496864955400e+00,3.300673214610310466e-07
6.680214491086356787e+00,2.762781517424358124e-07
6.685072277563062215e+00,5.985595918012317444e-04
6.685203506749616054e+00,5.606772589417987609e-04
6.693877648636385125e+00,2.296180652820767332e-02
6.703834579609068811e+00,6.354855325778738763e-06
6.703979659754186748e+00,5.178545074946912827e-06
6.703986651956941323e+00,5.859538978513206374e-06
6.704131707961539455e+00,4.708612088616212153e-06
6.713191640436554586e+00,2.051113197779005925e-04
6.717225522031442964e+00,7.476289755952896584e-05
6.717268097867586718e+00,8.427777076655803353e-05
6.721772324598171089e+00,5.337604447953154738e-03
6.722403496405135570e+00,4.824779496745318016e-03
6.737605908429174839e+00,2.126186107507360952e-07
6.737897906463332198e+00,1.592322614790421037e-07
6.764733217317915326e+00,1.404600565498943913e-07
6.764878548426653815e+00,2.180854747981754343e-07
6.767731129538926638e+00,1.324125214937406717e-02
6.767828520071070386e+00,1.295121121946135427e-02
6.790715355390767982e+00,4.441888996845637892e-03
6.797261287756956705e+00,5.211909280615500267e-03
6.839176106591986048e+00,2.335822827810412868e-04
6.873304297516265926e+00,2.299197815258253844e-07
6.873449822667237363e+00,2.076399680108344661e-08
6.896935911670540875e+00,4.264623165882080491e-06
6.897299553045865395e+00,1.635302653360554848e-06
6.905623995733416898e+00,4.632775610485541352e-04
6.908161565461826470e+00,4.167526885555218955e-04
6.913615886617291650e+00,5.669949863552782018e-05
6.917039631417903678e+00,1.920677709011577264e-06
