Energy(eV),OscStrength
2.176656523071480276e+00,1.453567636216357819e-03
2.179893388334430693e+00,1.150804148167904170e-04
2.185799715023755141e+00,7.721464749495406642e-04
2.189404355501461286e+00,7.520313573726609238e-06
2.200134966291043437e+00,1.629436788796051212e-04
2.201858482939826445e+00,8.381121416933763057e-06
2.207550969200292812e+00,1.139211510814003465e-02
2.210595243598249660e+00,1.279298209372317554e-04
2.211335385404136655e+00,2.107560797560221674e-02
2.214002698121888102e+00,2.389011894130367369e-04
2.216014455341710043e+00,1.305532802420957732e-04
2.217765944894519503e+00,1.322527531099238363e-04
2.218954539921845548e+00,9.488480732837802686e-06
2.220818272692406836e+00,6.809796787018358271e-07
2.230683399450477999e+00,4.783110297873562652e-04
2.231488951991649650e+00,7.463641180942778039e-05
2.232386341363865156e+00,4.384043168269705689e-04
2.234499143241370334e+00,1.016223002101716497e-03
2.235281794553688250e+00,1.397342316298117761e-02
2.235482713186391912e+00,2.218116006181606453e-03
2.239211353365962331e+00,1.515477447866525555e-05
2.243589320712088497e+00,4.071082837482598526e-04
2.245176159061519350e+00,3.431689308194536651e-05
2.247134504245439590e+00,1.001108272226045558e-02
2.254262879591207192e+00,1.017310212971253306e-05
2.262733756958664522e+00,6.405217178180174983e-04
2.271099350217435475e+00,5.743533782943127317e-03
2.272933531541083685e+00,6.244634343085857866e-07
2.280207697281652734e+00,1.309310141867858768e-03
2.280699368003242800e+00,9.405744126695680634e-06
2.281789298574520952e+00,2.299326152508509701e-03
2.285911052836483215e+00,4.364426579263890570e-03
2.288913027888106910e+00,6.838757475902818017e-05
2.289594002167754550e+00,2.768376201144897862e-05
2.295069496563235667e+00,1.917906209896237622e-05
2.297089616929835820e+00,2.909893243390965028e-06
2.310866780958021227e+00,1.318701957924077684e-05
2.313568601429248695e+00,1.097562093733530642e-01
2.313888305967360282e+00,7.292149895480648514e-02
2.325740617639953101e+00,4.616178268185647676e-08
2.344671025396808162e+00,1.215548746420122268e-04
2.346249499054509968e+00,2.822188874955116385e-04
2.361429206135995607e+00,3.850459557366356361e-05
2.366888774787672123e+00,7.202658487087425969e-04
2.378642780634686371e+00,6.713273676498028659e-06
2.381809047420359260e+00,3.210480295423019936e-01
2.383551226946713619e+00,9.315331326440933412e-05
2.407492858127781687e+00,4.239616584559383408e-03
2.416001852054401766e+00,1.858264839191024753e-02
2.434036607074930636e+00,1.426700470421176118e-03
2.450732332456320162e+00,3.514861932495166381e-05
2.461792631610081106e+00,2.295530216734106409e-03
2.461855005065759272e+00,1.361966399946532155e-04
2.464318409465671156e+00,1.471544995288643579e-03
2.473936000418959225e+00,1.560965225769716386e-02
2.474711724550432645e+00,1.533853834686708323e-06
2.474722796308020722e+00,1.053984954740029012e-06
2.479531412149802883e+00,1.769670998074531300e-08
2.482204081282005870e+00,6.101371701651872410e-07
2.486650470016164682e+00,1.877111570629824851e-04
2.491918520161905626e+00,1.768964394848485434e-07
2.495733283463390517e+00,1.008831012668161772e-05
2.503323708189617580e+00,4.460546008351148341e-07
2.503759189201581581e+00,3.433783557907510865e-05
2.508390270172729863e+00,6.786469589348737886e-05
2.509127845054408557e+00,2.814818190487425927e-03
2.513926283440964582e+00,3.802722664912325040e-05
2.515234860932236582e+00,1.971255528677015768e-06
2.516396112316530598e+00,4.375611641726778744e-02
2.522693895085160509e+00,7.251260528607298545e-05
2.530577981883174399e+00,6.988607091079291820e-05
2.533224705273020572e+00,2.431338278060759975e-04
2.534804759733952029e+00,1.137414118777949207e-01
2.546724868687201049e+00,2.661897907238296976e-05
2.560821309166813275e+00,5.043725511194887786e-05
2.572809132811709532e+00,9.402325784772237434e-04
2.574632936447541542e+00,4.157152751502787751e-06
2.584529981812926369e+00,5.280129991854511097e-06
2.598849555714493498e+00,9.598832102254845202e-06
2.624314325759813382e+00,3.423147774111549033e-04
2.642683059739104667e+00,1.873115567586230712e-01
2.648584463642371212e+00,2.541589528198865365e-05
2.651062026502990498e+00,1.195517931620454093e-05
2.654083315061684711e+00,1.125249135749608184e-08
2.664064540984543594e+00,5.504656384787446897e-06
2.665982828454777742e+00,1.567335799585808791e-10
2.691630741023654849e+00,9.187101989411187915e-06
2.702520158089603441e+00,1.264377891591470155e-04
2.705536338918441697e+00,7.134035517519281278e-03
2.714668887364742211e+00,1.101544331818524354e-02
2.715206675219454358e+00,6.759421327367041395e-06
2.720582421040471655e+00,9.327286291735773446e-06
2.721169182274421949e+00,3.375454666760781958e-02
2.731527608920328198e+00,6.423852568266196113e-03
2.737063271668345177e+00,6.638466616983402450e-05
2.765578153928971439e+00,1.106944611831732093e-03
2.767558478305118808e+00,9.890443225369778361e-07
2.778396710624802868e+00,9.610547449392948789e-05
2.778787414360873509e+00,1.291847215764923840e-01
2.780840537525022693e+00,8.611682019968320949e-05
2.783199849881619059e+00,4.983864380684199097e-02
2.787302954973748026e+00,5.412933865258873906e-02
2.789786150512554297e+00,2.223198826591976906e-07
2.795803770885702200e+00,7.681028338863968904e-04
2.799532728713007401e+00,6.819299291232631828e-06
2.801498202421209616e+00,1.444574996038221692e-04
2.811924506658515455e+00,1.234074171496384999e-06
2.814786883480474344e+00,4.905218181730459507e-08
2.815674901240212691e+00,4.908444640571487440e-07
2.824019181618649732e+00,2.610974599283476457e-06
2.824031126200109210e+00,8.224302493577923608e-05
2.825709818223880010e+00,2.155021077730464446e-03
2.835578143702550680e+00,5.895013108720850194e-03
2.840476128891864516e+00,1.434004184056191411e-04
2.842024153775136952e+00,3.347573485497422167e-05
2.842341310490339001e+00,1.811390356432710308e-05
2.853013456277732729e+00,2.327070926143285274e-06
2.855481976687410661e+00,8.440151277880955779e-04
2.858136304038817244e+00,2.265806887897120197e-06
2.861146791660312605e+00,5.460241048084843557e-06
2.862742620573615060e+00,3.611374289944478955e-01
2.864639134216342420e+00,8.754036121037140630e-05
2.865435082867010763e+00,3.844735320130359020e-03
2.867212745240600658e+00,3.169274343745206697e-04
2.870624243989058577e+00,4.397745505575458231e-05
2.871461776580835679e+00,1.799335245920571447e-03
2.874381656129911811e+00,1.278574120368851537e-04
2.886736573036891240e+00,1.940225145857231944e-05
2.898436192425364322e+00,2.101630141369115309e-04
2.899897356876495191e+00,6.882579622865629507e-06
2.899975090208557482e+00,7.749112443050925215e-04
2.901805901255745113e+00,4.644060427465796205e-08
2.910712352490881116e+00,1.153636975416600773e-03
2.912634188882210928e+00,2.656244634167070468e-06
2.914032228268074842e+00,3.779383996884900457e-03
2.916748340926515581e+00,4.033242866884973669e-04
2.920302127836380990e+00,8.209026627384832282e-06
2.922445490932164436e+00,1.458340786162105602e-04
2.923980096981038557e+00,3.695707416480307496e-05
2.930017255349561367e+00,2.305414302193435627e-04
2.933416210125647794e+00,1.624581716974614898e-01
2.933801902159359987e+00,2.986505455256139446e-02
2.934447032216936257e+00,2.761237677415977998e-05
2.938161625905217011e+00,2.059188570787378656e-05
2.946142141091588229e+00,3.614660724430865889e-06
2.949401513095906591e+00,4.796308271352607046e-03
2.953792587601031361e+00,5.448138154146680819e-04
2.957855571242260950e+00,3.592025502264498373e-06
2.958672140514450266e+00,3.881602943593268240e-06
2.959712407957475921e+00,5.711811335819017574e-05
2.970505096742019013e+00,2.407597318904142395e-07
2.972461378176904923e+00,4.280519557550502285e-03
2.974987652758469991e+00,3.216188348439383743e-05
2.976660679916826702e+00,1.833045238840204068e-03
2.978210668062341693e+00,2.568651305682806319e-06
2.981954084357221202e+00,5.673417896633495901e-05
2.986405246589829865e+00,3.492404788152785825e-03
2.987920666011216753e+00,9.667769503928547603e-07
2.991685989699564452e+00,7.870292750892318734e-05
2.999119854282220832e+00,1.334136562757530769e-03
3.004066077546475810e+00,2.470156930706589749e-04
3.004224293340716834e+00,1.801217622064257341e-04
3.008168880036059534e+00,1.694337186535415990e-04
3.008892531610959153e+00,1.218590980622469799e-08
3.013612358828456905e+00,5.760316794349489532e-03
3.017999068026314013e+00,3.664351688254191639e-04
3.021442886515918858e+00,8.570763920943185116e-04
3.022184850111826027e+00,7.145074067299289795e-03
3.024400814031058093e+00,3.181831272525884230e-07
3.026647563178678002e+00,3.441068711188880174e-03
3.027417642654055996e+00,6.560812542225738552e-04
3.043940780762961928e+00,7.305383159512105276e-03
3.048811432692496659e+00,1.135404734590031439e-02
3.052014100494113258e+00,1.970512799901525114e-01
3.068137780660122438e+00,2.985818202603985764e-06
3.081391217392521309e+00,8.540204559364673311e-04
3.083481105258008448e+00,1.036352690837756829e-01
3.085050411074291343e+00,8.844531824664431108e-01
3.088917941596685424e+00,4.134043349562431099e-07
3.096274956163918457e+00,5.124636390999501856e-01
3.096398222134388423e+00,1.876279630103136753e-01
3.104967240105672044e+00,5.317070149321388012e-05
3.129229550248311842e+00,1.045522234078222418e-04
3.136515989630312973e+00,8.986876182695904824e-04
3.144543689614551774e+00,6.122863055287200255e-03
3.147007719154139682e+00,6.006870789059812893e-02
3.153231257405068266e+00,1.823217744628194143e-04
3.159616613613199565e+00,4.034710459749973888e-02
3.175155827976273493e+00,1.996851649355035504e-08
3.178965352540468636e+00,8.988601820903620180e-04
3.187293430169949371e+00,1.735950522572378809e-03
3.204544347783545799e+00,4.652584299096284605e-03
3.212531441475844574e+00,1.651301490912333511e-02
3.214598833212764628e+00,1.012958318225036514e-02
3.218558614205018653e+00,4.035441021213550736e-03
3.218896479251099230e+00,7.335884106053350827e-08
3.228695723831507713e+00,1.962439273647940922e-05
3.233267064025334037e+00,9.102440023885403908e-03
3.240618247858945811e+00,2.465167806540863915e-07
3.254259112429844336e+00,5.011806892049100112e-03
3.255695509757353001e+00,6.967279713325969275e-08
3.261109951156991649e+00,4.398336854906652500e-03
3.277388090117397734e+00,6.588050912648512453e-05
3.293144273228507224e+00,4.114060175009061751e-07
3.293497750668631596e+00,9.587530668385918584e-04
3.307772088599679972e+00,1.961780365585517091e-04
3.309801464083066858e+00,3.582125254771873065e-06
3.315131041864143313e+00,7.807503104127053173e-02
3.316878778374253489e+00,9.338577300582333362e-04
3.330058395642422564e+00,2.843646688000844684e-03
3.342402819994577445e+00,3.987862155618623027e-03
3.343943667074541715e+00,2.148264932480668137e-04
3.357374244416762465e+00,1.961031256963470239e-05
3.359019828800790641e+00,2.469038221823661658e-04
3.381349469836880672e+00,1.938260926375406923e-02
3.389444102045326090e+00,4.679632514161846870e-06
3.395398735291246251e+00,7.730688294275655376e-03
3.423771234827662102e+00,3.681250407057919441e-05
3.425875892134778944e+00,1.608281831351825305e-03
3.437745026544196225e+00,1.404726815020549498e-04
3.440046543555732139e+00,8.541196981987382586e-02
3.443722587050987993e+00,1.743472581020360506e-05
3.443900438224630989e+00,5.449991958304089873e-07
3.460545871609936874e+00,3.632145082543429131e-08
3.465708563445852430e+00,7.644557465972008224e-05
3.468378526314671362e+00,5.523906455896046043e-04
3.470797918071280463e+00,1.760728626275756011e-10
3.478396567978475407e+00,1.123064720797575304e-08
3.486070315077322679e+00,3.938059679268341831e-07
3.487298468620498415e+00,6.772416399248911680e-07
3.488967798220300676e+00,1.348630723570685107e-03
3.489242326485963108e+00,1.993367108901785822e-04
3.494142655280255028e+00,2.248970327486985539e-04
3.495815783864423043e+00,7.486616955842704839e-06
3.499794400862346055e+00,4.276760477083736450e-04
3.499852524307002000e+00,5.610812077447467020e-04
3.511885878471916467e+00,2.317763174990562528e-05
3.516890394902711936e+00,1.888871331522862587e-02
3.524231562980647325e+00,1.438337076732021380e-02
3.524427109753939913e+00,9.769351063168254384e-03
3.530102776648109231e+00,1.578089055280500698e-05
3.532525846667447844e+00,1.879463945768756449e-06
3.533925827923866780e+00,1.830730621025583203e-03
3.544585369991426926e+00,9.185664746258051774e-06
3.555307065951825329e+00,2.332686596478276281e-02
3.560142750255515853e+00,3.342838922837122057e-02
3.561750905567070191e+00,4.698359905152661524e-04
3.562746072921560536e+00,1.404340778976551248e-03
3.574536573213558555e+00,3.243371980973593375e-06
3.577294595965053947e+00,2.465492800366674963e-03
3.580592189641580436e+00,1.040052125936192778e-06
3.582053878627058374e+00,2.530470200258342064e-05
3.582685006179563647e+00,1.081828080642763951e-02
3.583521227296948108e+00,1.858733185927046477e-05
3.587560605691655358e+00,1.919045696531598757e-03
3.589230856716020934e+00,9.784564707891870924e-03
3.591145761070874798e+00,4.070304537714059868e-04
3.591803289500719032e+00,3.438915689515160639e-06
3.593085792650443810e+00,2.181962350160121538e-05
3.594908581042552509e+00,6.508113274239525750e-07
3.595757086356578647e+00,4.534671838661742801e-04
3.604531551582457194e+00,6.123433689639738503e-04
3.607059002957937910e+00,1.662541279598328924e-05
3.608032974353760469e+00,3.561739494732986692e-05
3.611448013643427490e+00,1.838486213874163963e-06
3.614285972556229964e+00,6.017723456533960805e-05
3.614640606809179868e+00,9.079095233383048047e-04
3.619350600487712288e+00,3.136113097238505738e-06
3.621156966225588913e+00,3.537228268726989864e-08
3.621539697277194048e+00,2.620928383344997408e-08
3.622770296858801142e+00,7.870682038898041627e-04
3.624887067891847892e+00,1.889640875672486373e-06
3.630285165536538461e+00,1.000334713726176326e-03
3.630668573007493904e+00,5.852692316798122942e-04
3.638407893813575544e+00,7.697394171484627694e-04
3.640323691910988479e+00,1.173648873301052892e-06
3.644379202111214688e+00,2.459885496518067743e-03
3.645042148300101204e+00,3.584572122384595359e-03
3.646649511543606170e+00,1.656455135052423708e-03
3.650560894919895549e+00,2.784243126391559386e-09
3.654616142405644474e+00,6.660349179360926589e-03
3.659381136410951196e+00,1.064727769036211576e-05
3.663567969534484270e+00,3.250204222855422565e-05
3.666776804341504992e+00,4.984390035300783558e-06
3.670914883049468447e+00,4.122331066025298313e-04
3.678982339313964012e+00,3.446731712374557317e-04
3.694504778246114007e+00,1.046028034646013144e-04
3.702821905703774341e+00,7.954371440816252869e-04
3.703816873021184897e+00,9.850515289058760227e-03
3.712383711939346131e+00,1.677592097989796731e-05
3.722543106943588143e+00,1.606381090466703354e-02
3.724707293092805127e+00,1.594384397529089535e-05
3.729476388306611767e+00,1.040861241279138183e-04
3.731319447935281364e+00,4.715654656989836917e-08
3.736851207903873817e+00,4.061666050377772176e-04
3.745667953061570188e+00,2.714330144797459656e-09
3.749776668162578819e+00,9.615885903797699970e-06
3.751871293700075771e+00,4.463165110756357919e-03
3.765767407088954410e+00,6.963325896621267710e-04
3.770570029550696756e+00,2.841062080904770398e-04
3.782241714957999879e+00,7.597413643077903988e-04
3.791604333420250939e+00,3.201746788795330483e-04
3.793522208565532683e+00,9.503841485108043070e-07
3.795403795792979373e+00,1.084684817708698523e-09
3.797762797070474594e+00,1.642075629575865617e-03
3.815077695910662925e+00,5.934645889693431804e-06
3.820541704799335303e+00,1.850474165802449959e-04
3.828504702056724440e+00,9.418257121068656986e-06
3.830330442978089334e+00,9.095074050654306542e-07
3.844410839162213822e+00,4.521444002757760524e-05
3.854368491295367960e+00,3.084479217533247011e-02
3.877223507319977447e+00,8.524240272446666558e-03
3.887474896039941008e+00,6.034836082732035130e-06
3.890345993909969380e+00,5.453958941953056423e-04
3.894366803406806632e+00,1.015179935308982984e-01
3.896142998484207531e+00,1.108009229836478485e-03
3.905625790747596415e+00,7.834317501653065155e-05
3.907600428672116877e+00,1.455058056679781433e-04
3.915672851571029955e+00,2.075708700181748195e-04
3.917952877750175311e+00,8.259685889777213930e-09
3.920150195564705342e+00,3.404474386283129939e-04
3.927405765900943813e+00,8.718885225946636404e-04
3.930279044727260196e+00,6.102293603196073501e-05
3.932271428426294513e+00,9.325472978330471771e-03
3.941610843736772285e+00,3.393282293353630519e-03
3.951443323202946889e+00,1.304039847433936511e-07
3.960832925130540527e+00,1.958304574448842261e-02
3.962211700208344567e+00,8.338315954170547037e-06
3.965695770801273223e+00,2.772194366690328452e-04
3.967476842587485564e+00,1.651701145767523101e-07
3.968811186843421268e+00,1.090444459927683921e-02
3.969198970880528421e+00,8.082151169039207203e-04
3.973109410495639704e+00,1.396535766738894561e-03
3.983511864963473315e+00,1.484683447944407965e-02
3.987572839577644412e+00,2.458971490306431293e-02
4.000657288736175765e+00,3.291478280326812142e-06
4.007351131594371729e+00,1.321968685705857682e-01
4.010520463791897861e+00,1.739268319389596453e-04
4.014166257096365875e+00,2.738565938756916808e-04
4.017880691512290880e+00,1.661767382281833388e-04
4.018534454047375526e+00,1.995657626104406417e-05
4.021783990563727151e+00,1.186843792422844275e-05
4.022278621986851377e+00,4.771859074603530281e-10
4.026068770495752958e+00,5.698637000757472530e-04
4.032228799064087710e+00,4.548820783913883645e-04
4.035196259757896087e+00,6.833115134899502518e-07
4.041768243374420422e+00,1.002120801883898184e-05
4.042729430625998432e+00,4.911954177556060843e-04
4.045634706262744906e+00,2.708759044051162928e-04
4.053836350287085999e+00,7.446835523843327992e-05
4.055540253086897806e+00,2.534187184100100752e-04
4.057920355698123593e+00,4.323389322473310606e-03
4.063659629290948594e+00,5.397256227111730045e-04
4.065933599825752864e+00,6.445187703060287730e-03
4.066790613463160398e+00,2.542471625034005813e-04
4.077861835185077943e+00,7.990736909477649027e-04
4.079623413220755168e+00,5.399271271310629970e-05
4.079863033430700447e+00,1.600401406268322946e-05
4.096539026733053035e+00,1.786682140683300670e-03
4.097359271426991967e+00,7.295229933754932937e-08
4.101724337474504267e+00,6.305297647476137935e-05
4.122335150929922420e+00,1.446696749161600730e-02
4.129430628363662592e+00,8.311032122098310077e-04
4.134495580875728216e+00,3.855691811801719473e-06
4.156095192432911922e+00,1.077639469717785745e-03
4.160425050600631280e+00,1.031120496226629619e-03
4.171598340689029349e+00,2.244435857968644454e-04
4.173715580400576108e+00,7.094347166830397566e-03
4.184162622829497025e+00,7.127543100377000621e-04
4.187933091098655858e+00,1.274324089473407997e-05
4.195898385623848981e+00,2.710260767894779807e-02
4.197053319324181686e+00,8.658671914544537052e-02
4.209412824002416009e+00,1.609188569041558614e-04
4.225238672430290165e+00,2.657055862158351243e-06
4.231625074595185332e+00,2.708676656419660381e-06
4.244664339988180934e+00,2.908553694808928004e-05
4.248556521111488848e+00,1.306915559093619825e-02
4.255017438738277313e+00,1.199659775500951965e-02
4.263880028945514766e+00,5.122664306243324616e-05
4.269218486346266772e+00,9.362350486230309457e-05
4.280286128721034089e+00,9.832975715633518465e-03
4.292772567705640974e+00,4.883799587092574508e-03
4.305969215074068934e+00,8.519688500338325600e-05
4.320294237507689594e+00,4.770811847075313603e-08
4.322588767466780446e+00,1.731151088068210362e-06
4.326960082279796005e+00,4.797766567648988804e-07
4.328592970213056113e+00,9.486829204049710841e-08
4.339850849347497430e+00,3.198357385694455411e-04
4.340494400852749735e+00,3.837648816100155137e-07
4.348033552208519836e+00,2.183835969924374180e-03
4.349466969818213791e+00,8.571409667889893559e-05
4.357342446738134534e+00,2.928421398492138221e-03
4.357939340740846212e+00,3.958921199608989946e-07
4.359470584082573374e+00,1.603563457826151679e-04
4.360110071632639972e+00,3.977078412501325219e-05
4.367673947729143968e+00,1.404708972234203559e-02
4.368957534617357474e+00,3.500037459766779612e-05
4.369845105374889904e+00,4.314560121039012034e-07
4.370032148823746354e+00,1.371515427914779777e-06
4.371900254055545609e+00,7.598883183161985269e-05
4.374493893200786410e+00,4.956883900776784362e-03
4.378064509545866123e+00,6.809821316352887219e-05
4.381408304741615467e+00,1.882990803419070714e-04
4.382495129708981807e+00,2.026563697508653589e-03
4.387378693994194556e+00,1.284784044593372909e-04
4.391042218545397446e+00,2.130451937692602543e-06
4.394061652001409968e+00,3.676986713256588158e-04
4.397634533144492153e+00,9.799829977133550383e-06
4.402596546723316351e+00,5.888112453103640334e-05
4.409103764040139595e+00,3.301701098659692054e-04
4.413427438834266248e+00,4.785885094320653315e-04
4.415085580964785095e+00,2.454203559905309700e-07
4.417375657138717493e+00,7.468601337233863290e-04
4.422952747542405305e+00,1.217609016973534479e-03
4.434573988514341814e+00,2.447861348645708965e-02
4.435717252578815994e+00,1.268296090069952285e-03
4.440730381564510054e+00,1.227863230077665081e-03
4.444398718237200008e+00,1.471418761150521264e-08
4.446783920897754427e+00,1.489387859664121684e-04
4.457198425922565654e+00,3.036255809200364951e-06
4.457226814212273069e+00,1.257537671695793216e-05
4.464748327475260403e+00,9.400712818261653521e-07
4.468745504722058115e+00,4.390796880834968392e-05
4.474464515500390149e+00,5.502768999765071633e-08
4.475260948223615642e+00,7.928454475104693578e-04
4.478230033622815576e+00,7.480617228118915196e-06
4.489309887636676599e+00,7.850469912191125114e-06
4.494978269330482057e+00,9.945892934243385792e-04
4.499560397715768545e+00,5.847095732052970396e-03
4.500413804034666398e+00,5.043073054222098567e-05
4.504341007135294284e+00,5.334344222507638296e-05
4.510890715308534027e+00,5.245741992223308886e-04
4.514942016989033746e+00,2.689527186964267894e-04
4.518571794381452733e+00,3.086683274039838839e-07
4.525491210217325921e+00,3.406084756500140612e-04
4.527162738709247236e+00,5.138190600724694949e-05
4.531691717923950868e+00,1.492499835713228000e-03
4.532638282968109777e+00,1.282428890798071545e-04
4.564065482221169034e+00,2.373357864804840570e-03
4.577040217321743931e+00,5.347491909522826851e-04
4.591109382443534059e+00,2.237671340919190118e-03
4.604794565197903644e+00,4.373396440651707793e-05
4.607212159205675839e+00,1.069834893541566519e-05
4.610694899757624476e+00,3.144674588984365808e-04
4.624200777452983857e+00,1.847589518905596835e-04
4.634882998682596345e+00,7.978628260349451828e-05
4.665049335246177264e+00,8.248512920139457194e-03
4.667792039687817862e+00,3.487258993470483855e-03
4.672287824790056554e+00,1.365475827387745719e-04
4.672605734795177490e+00,1.027334372754999149e-03
4.673866370170088658e+00,1.201001074606349462e-03
4.681694145334373225e+00,1.119746499418409862e-03
4.683403360514960312e+00,7.234208193614288081e-07
4.692198576957535394e+00,2.114705805883749905e-04
4.694010992256774095e+00,5.557820472772891790e-04
4.697746540974937268e+00,3.145011582746817770e-06
4.698910146455818726e+00,1.740414816717379578e-06
4.712748487332842018e+00,1.900825084656618474e-06
4.724496977708450451e+00,7.890339297498772861e-05
4.744422732497350026e+00,1.852945440039755929e-04
4.749406851868429591e+00,2.619664890455210716e-04
4.754042706994858314e+00,2.856754170612223613e-05
4.758466468313572229e+00,1.450425622279259566e-04
4.763430423965349547e+00,3.943338051713421622e-08
4.774142155789917297e+00,2.821829591175444192e-03
4.788025360131967112e+00,1.335145416740747375e-02
4.788355840741586711e+00,1.918897121492127409e-06
4.792801182218122236e+00,1.421375206340932363e-06
4.796070371752903405e+00,6.722890700296411601e-03
4.808070758422865687e+00,3.575524903438367583e-03
4.809918553629657367e+00,1.288366827816966528e-02
4.816286892057547675e+00,1.066063457063538555e-05
4.836626622311652746e+00,2.838239094514051833e-02
4.836758003203710743e+00,2.377707140701109355e-03
4.844717235492653096e+00,9.989555668165643262e-03
4.849669303484734684e+00,1.773530525652718849e-06
4.866506515720524284e+00,8.134210832612156746e-04
4.879599227186668386e+00,6.531966020837102387e-04
4.893406493724452133e+00,5.784107248633078731e-08
4.893590284425640924e+00,2.845707811101497612e-05
4.895710584795638809e+00,1.083800276609802152e-05
4.905019224425145374e+00,1.109070067019727023e-06
4.906242863683000444e+00,6.942141478643693052e-07
4.907253949442542229e+00,2.809231283734896613e-04
4.913888488228873364e+00,2.382501807306956721e-05
4.917588381203942483e+00,1.611361175701921617e-06
4.917709874178542329e+00,4.499602569583458773e-08
4.922970855456692441e+00,1.616954008613666457e-04
4.923667114234504538e+00,2.185275843277449665e-05
4.925338571044771463e+00,1.137834835390101005e-06
4.927307929752821281e+00,2.180691173548527308e-06
4.929093943328308747e+00,6.507497091056621281e-06
4.930209391521358064e+00,3.985672727849437330e-06
4.935093328695458581e+00,9.692808260343479138e-06
4.938807400999886354e+00,1.377633356133509281e-05
4.939732978010168196e+00,9.597807355714739670e-08
4.946865809982138984e+00,4.434771310319295112e-04
4.951206292606226356e+00,2.843611588966986657e-06
4.954568233585962211e+00,6.278630876856515074e-05
4.959561314492085593e+00,4.403633568568123075e-06
4.966215554901741491e+00,2.372954020620334468e-03
4.969746199862831837e+00,3.852718944078918975e-03
4.974502630514286317e+00,8.015818638788910853e-06
4.976607097834245153e+00,1.149046473868119362e-03
4.987341353390504217e+00,6.270696824957288328e-03
5.021474801766733442e+00,1.577381350501580207e-05
5.033464380098962465e+00,3.925287598838282307e-03
5.039386008470367884e+00,1.357227490174613051e-03
5.041845665658167164e+00,2.032062053462600076e-03
5.046501933879501856e+00,6.898404816917939886e-03
5.069109649522295591e+00,4.587427698780852125e-04
5.080715338114625723e+00,1.421168575904367269e-04
5.112653332990984900e+00,4.273400774609940542e-03
5.114191366804606176e+00,3.001454758063907001e-05
5.118410479550796310e+00,1.163344229836058631e-07
5.123071111814377687e+00,1.744191818473531685e-07
5.126792173769518790e+00,3.728067794379939597e-04
5.131223606869134812e+00,1.758988914632957051e-06
5.135056235932834667e+00,1.558864586595817940e-07
5.136127327545517929e+00,9.167895779295328913e-04
5.147852873985044653e+00,2.771536249029132163e-05
5.152755891371917585e+00,4.671881433189698646e-03
5.163673871520857439e+00,3.335714682079933806e-04
5.164430351228543437e+00,3.678959459101997098e-05
5.193538173748136089e+00,3.957685921983935770e-04
5.211255271149041413e+00,9.421082940310023214e-07
5.218967317704970021e+00,5.781575242373351159e-03
5.223170813391093681e+00,1.007023393582040913e-06
5.232752883118084064e+00,3.728666174219363627e-05
5.234394767647693847e+00,1.475657810506052908e-02
5.240063711090459542e+00,2.729902348569185865e-03
5.277161418908991486e+00,2.720218199088863867e-05
5.291516846307049882e+00,3.993372983298838969e-04
5.296048900116842262e+00,7.991031894111766940e-06
5.303812881470288509e+00,7.373519738898744527e-03
5.308357309533342061e+00,1.053771298936623723e-03
5.325075053473591780e+00,1.612528554595320216e-06
5.325426111073219282e+00,4.087961813937994568e-05
5.330890427625334382e+00,1.177361468208855400e-03
5.337088933843449290e+00,1.047771160394417311e-02
5.347853862187134766e+00,2.094509617904008383e-03
5.354419008732631546e+00,3.511720836479513362e-06
5.371980761865599696e+00,1.339369608940651724e-05
5.377374970855277603e+00,7.613661147983697048e-05
5.378102906027708130e+00,2.587515071898032204e-07
5.391577137281350574e+00,3.815736541293046864e-09
5.394389979098375143e+00,1.637661735702384335e-05
5.404106334310664117e+00,1.897599576539284036e-08
5.405830821865336588e+00,3.147391398480044297e-05
5.415368767410545736e+00,2.600604738669144364e-03
5.417107154751525044e+00,9.353080782938692826e-05
5.420178313967936923e+00,1.143567795445552073e-07
5.421949173590111748e+00,3.410247232892516455e-05
5.435334698524258101e+00,1.087001900833076004e-04
5.437529221091454978e+00,3.307960851433479338e-05
5.440437779907250970e+00,1.227083634260333180e-03
5.449523632369656312e+00,2.759897644039643220e-06
5.454912183534784909e+00,2.802947043426585322e-03
5.455788978567266412e+00,3.203494326202177312e-05
5.464376591939585914e+00,3.861372591726431919e-04
5.468974598684082977e+00,6.962985791310460333e-06
5.469917354027010958e+00,1.242535687562899907e-06
5.476024656546901959e+00,2.079624392551972668e-03
5.477855534371427915e+00,6.683796459119384966e-05
5.492124485117513721e+00,2.018716658024332332e-03
5.499265853656728709e+00,8.722549202837584606e-06
5.516889109131986935e+00,8.398632880282589502e-04
5.550364778170953528e+00,1.508749837614071945e-04
5.560768324125717754e+00,7.575837911252649489e-04
5.566014835507490766e+00,1.214492726419057752e-06
5.566074123291867792e+00,9.927829066967911465e-08
5.582780962626237020e+00,4.103428654734026654e-03
5.582895504862196212e+00,8.195991156828025682e-05
5.614785171769326233e+00,7.804083677422280667e-05
5.616496172921587871e+00,6.420520378220359202e-04
5.626582720982634456e+00,1.389953315575301433e-08
5.635913447492033157e+00,1.818093693249084172e-07
5.638547082041664105e+00,2.586263333271058159e-06
5.640503004628913075e+00,1.955089283166260537e-03
5.642540215345218435e+00,2.949447567008057483e-04
5.645214145973731945e+00,1.386837521687592180e-07
5.646092296493146812e+00,1.933568213933344809e-07
