Energy (eV),ε₁ (Real dielectric),ε₂ (Imag dielectric),n (Refractive index),κ (Extinction coeff),α (Absorption cm^-1)
0.7874393727587324,4.135717930401445,0.3315362271761173,2.0352767915502388,0.08144745435916621,0.0009083819265331453
0.7949496835935713,4.132512357386547,0.030076841278194665,2.0328716344698456,0.007397624318268922,8.32924730025057e-05
0.7993173476998795,4.130650351230772,0.01739054930032762,2.032404648499157,0.004278318619578801,4.843576985417954e-05
0.807629966435546,4.127111037336928,0.014043148104639924,2.0315321762922,0.0034562947780178003,3.953639286023192e-05
0.8169191711033243,4.123162872048703,0.4115400628833288,2.0330780985734282,0.10121108066928199,0.0011710649794643001
0.8186242622249034,4.1224389582570575,0.4443482105174413,2.0333170431916208,0.10926682880205561,0.0012669130060509975
0.8322531467171684,4.116661540728995,0.020544714615648663,2.0289620926256244,0.005062863098891496,5.967954090944151e-05
0.8329606732290763,4.116362043088387,0.019144697302927356,2.0288874544637676,0.004718028410285295,5.5662010998713e-05
0.8362609562702462,4.114965585257741,0.005147705049661631,2.028538191695021,0.0012688213292188697,1.5028517279010259e-05
0.8448907688694531,4.111318382300037,0.12051540373877945,2.0278563465086266,0.02971497560620203,0.00035559020280443403
0.8487006949949655,4.109710201669989,0.45206387998216774,2.030296643967251,0.11132951466117387,0.0013382545148249473
0.8505894407425187,4.1089134109385785,0.8452119623174227,2.0376281695823737,0.2074009318615417,0.002498644866535455
0.8516758270357043,4.108455241790618,1.545144386674852,2.061293304326839,0.3747997394236555,0.004521134684235177
0.8643993330928222,4.1030966740511285,0.010971517825545521,2.025612008354249,0.0027081982581656163,3.315650313220176e-05
0.8812910144259779,4.096003694266479,0.0005490675092348979,2.0238586197328714,0.0001356486825281769,1.6932019728615747e-06
0.9078730865680905,4.084890038560622,0.3518670510984233,2.0229813088351154,0.08696744986265766,0.0011182932949623768
0.9079834324541902,4.084844027260594,0.3475935218095726,2.0229249056508936,0.08591359986685528,0.0011048763680637167
0.9148103241365229,4.081999368850276,0.043213254063310384,2.02042414673803,0.010694104535706668,0.00013856365351604257
0.9204761511114321,4.079641455418383,0.008817513728913165,2.0198134121338285,0.00218275452475522,2.84571420345313e-05
0.9242430727965641,4.07807527616078,0.08609039608617783,2.019536971528239,0.02131438970910165,0.0002790184680801411
0.9269959719038808,4.076931444760382,0.08924384331912877,2.019262185102286,0.0220981316783819,0.00029013976018781625
0.9378524800550947,4.072426692486274,0.004738545011246968,2.0180257854870276,0.0011740546243486157,1.5595405746394307e-05
0.9470319214905155,4.068625439001744,0.010881575208996158,2.01708520263928,0.0026973514045606265,3.618061881906099e-05
0.9538063965187907,4.065824566598359,0.0025673928940998444,2.01638909238713,0.000636631318923822,8.600467797476361e-06
0.9575462872370984,4.06427995271463,0.0026655437843819394,2.0160060490389093,0.0006610951853163345,8.965976878654216e-06
0.9594072939857139,4.063511767898604,0.0006866121097992881,2.0158154173690703,0.000170306295026201,2.3142355495736775e-06
0.96772425530335,4.060082191544339,0.0018102729717714937,2.014964613419152,0.0004492071375219941,6.157042030992918e-06
0.970120091700668,4.0590953040261315,0.0006226611721150665,2.0147196648429855,0.000154527993045272,2.1232762744114918e-06
0.9702856912102451,4.059027108120954,0.0004810220046810676,2.014702737967078,0.00011937791104262439,1.6405801235843774e-06
0.9776503165392547,4.055996547924178,0.007165957309706098,2.013951268786487,0.0017790791218642277,2.4635004841413004e-05
0.9812024393552317,4.054536436185721,0.23708400088448064,2.014447635726905,0.05884590809900172,0.0008178030615322604
0.9860731792731443,4.052535988183603,1.562965696129559,2.0489053767549215,0.3814148066234764,0.0053269735262212155
0.9873511014155715,4.052011458979722,1.539886918287497,2.0477744533311673,0.375990362557391,0.00525801925016401
0.9908105258723555,4.050592194294875,0.07083687677936563,2.0126852386728555,0.017597604289599913,0.0002469551020048723
0.9936297518714932,4.049436303631643,1.4351504795848373,2.0427513547443894,0.3512787976499514,0.004943680189856544
0.9940113861439016,4.049279882574766,1.4526345140361503,2.043432727566163,0.3554397691785807,0.0050041603903573095
0.9980261684576492,4.0476350604977025,0.11328914543958517,2.012070480126556,0.028152379988316406,0.00039795218001138755
1.001557156238699,4.0461895360949445,0.009808366834843483,2.0115157171150773,0.0024380537401426446,3.458540424559256e-05
1.0092051910596695,4.043062062842685,0.7131276655068075,2.018481391278014,0.1766495516352727,0.0025250260259096517
1.012728643682534,4.04162284352755,0.41212754066596524,2.0129833377154522,0.10236735022697566,0.0014683459813717116
1.0185293451576856,4.039255648004481,0.37584452784974576,2.011959169069559,0.09340262308194741,0.0013474307761740115
1.027057429138249,4.0357804238625,0.0074547034960509816,2.0089260480052147,0.0018553952006639997,2.699013152279696e-05
1.0417325130723667,4.029814134007578,0.004924323097745649,2.007440070924706,0.001226518083643442,1.8096892990855e-05
1.0525040224363065,4.025446008437202,0.016452413174646408,2.006355606328186,0.004100074065339137,6.11208394006175e-05
